"","sku","unitcost","quantity","date","PO.no"
"14236","121",5.51,2263,"2016-08-01",3310
"14237","1210",5.06,2539,"2016-08-01",23458
"14238","1211",1.33,1904,"2016-08-01",16269
"14239","1212",8.19,2544,"2016-08-01",17566
"14240","1213",7.55,1993,"2016-08-01",13326
"14241","1214",9.38,2520,"2016-08-01",10652
"14242","1215",3.89,2943,"2016-08-01",3599
"14243","1216",3.53,2579,"2016-08-01",9843
"14244","1217",5.54,3110,"2016-08-01",21204
"14245","1218",3.51,2438,"2016-08-01",16655
"14246","1219",8.72,1751,"2016-08-01",11389
"14247","122",6.62,2751,"2016-08-01",21175
"14248","1220",0.36,2597,"2016-08-01",6115
"14249","1221",4.25,3052,"2016-08-01",12992
"14250","1222",4.28,1861,"2016-08-01",5368
"14251","1223",3.21,3616,"2016-08-01",11606
"14252","1224",3.55,2996,"2016-08-01",4314
"14253","1225",9.3,2781,"2016-08-01",4567
"14254","1226",7.14,2821,"2016-08-01",7485
"14255","1227",3.73,2821,"2016-08-01",21257
"14256","1228",5.14,3033,"2016-08-01",14314
"14257","1229",9.29,3350,"2016-08-01",13545
"14258","123",9.87,2399,"2016-08-01",12684
"14259","1230",6.92,2165,"2016-08-01",15250
"14260","1231",9.74,2612,"2016-08-01",6752
"14261","1232",3.44,3212,"2016-08-01",3113
"14262","1233",6.46,2392,"2016-08-01",14618
"14263","1234",6.02,3043,"2016-08-01",19672
"14264","1235",5.75,3493,"2016-08-01",9549
"14265","1236",7.31,2214,"2016-08-01",20699
"14266","1237",4.32,1763,"2016-08-01",14731
"14267","1238",5.11,2720,"2016-08-01",1936
"14268","1239",4.52,3295,"2016-08-01",20520
"14269","124",5.91,2841,"2016-08-01",3181
"14270","1240",4.85,2642,"2016-08-01",13098
"14271","1241",8.52,2362,"2016-08-01",21837
"14272","1242",10.05,2950,"2016-08-01",18039
"14273","1243",3.75,2915,"2016-08-01",20628
"14274","1244",3.84,3426,"2016-08-01",14342
"14275","1245",8.13,1919,"2016-08-01",6118
"14276","1246",9.58,3051,"2016-08-01",2231
"14277","1247",5.89,2883,"2016-08-01",14628
"14278","1248",7.76,3320,"2016-08-01",9832
"14279","1249",1.78,2137,"2016-08-01",15970
"14280","125",5.74,1755,"2016-08-01",6434
"14281","1250",7.29,3503,"2016-08-01",1330
"14282","1251",6.25,2174,"2016-08-01",18429
"14283","1252",4.44,3518,"2016-08-01",11613
"14284","1253",1.37,2889,"2016-08-01",6260
"14285","1254",11.98,3393,"2016-08-01",22457
"14286","1255",11.66,2358,"2016-08-01",23376
"14287","1256",6.35,3085,"2016-08-01",20540
"14288","1257",1.64,2727,"2016-08-01",2211
"14289","1258",7.92,3186,"2016-08-01",2861
"14290","1259",0.88,3238,"2016-08-01",6400
"14291","126",6.68,2561,"2016-08-01",10557
"14292","1260",8.81,3621,"2016-08-01",12022
"14293","1261",7.61,1947,"2016-08-01",17684
"14294","1262",7.39,2838,"2016-08-01",13619
"14295","1263",7.23,3726,"2016-08-01",18258
"14296","1264",9.8,2668,"2016-08-01",17845
"14297","1265",4.05,3180,"2016-08-01",15170
"14298","1266",2.02,3001,"2016-08-01",16128
"14299","1267",8.12,3683,"2016-08-01",9991
"14300","1268",7.68,3689,"2016-08-01",13128
"14301","1269",2.3,2665,"2016-08-01",354
"14302","127",7.64,2640,"2016-08-01",12929
"14303","1270",1.72,3098,"2016-08-01",1946
"14304","1271",11.48,2703,"2016-08-01",13074
"14305","1272",5.75,2817,"2016-08-01",20157
"14306","1273",1.22,3289,"2016-08-01",22589
"14307","1274",3.53,1914,"2016-08-01",11407
"14308","1275",5.37,3268,"2016-08-01",929
"14309","1276",0.87,3599,"2016-08-01",8769
"14310","1277",7.21,3390,"2016-08-01",189
"14311","1278",5.48,2693,"2016-08-01",1035
"14312","1279",6.79,2476,"2016-08-01",22743
"14313","128",8.59,3756,"2016-08-01",1569
"14314","1280",6.78,3055,"2016-08-01",5954
"14315","1281",5.46,2634,"2016-08-01",13063
"14316","1282",5.28,2701,"2016-08-01",6727
"14317","1283",3.49,3370,"2016-08-01",17433
"14318","1284",5.03,2244,"2016-08-01",6410
"14319","1285",5.39,2942,"2016-08-01",87
"14320","1286",11.96,2070,"2016-08-01",11985
"14321","1287",12.13,2508,"2016-08-01",13477
"14322","1288",7.21,3573,"2016-08-01",11110
"14323","1289",7.53,3755,"2016-08-01",13838
"14324","129",11.45,2218,"2016-08-01",5236
"14325","1290",2.04,3707,"2016-08-01",18957
"14326","1291",1.7,3931,"2016-08-01",15158
"14327","1292",2.48,2011,"2016-08-01",4393
"14328","1293",9.65,2016,"2016-08-01",21383
"14329","1294",11.88,3033,"2016-08-01",22605
"14330","1295",5.55,2330,"2016-08-01",12935
"14331","1296",6.66,2736,"2016-08-01",4412
"14332","1297",2.8,2776,"2016-08-01",1585
"14333","1298",2.5,3693,"2016-08-01",10240
"14334","1299",8.52,3131,"2016-08-01",16688
"14335","13",8.89,2842,"2016-08-01",14884
"14336","130",2.11,3232,"2016-08-01",15384
"14337","1300",6.05,3485,"2016-08-01",4843
"14338","1301",1.07,3496,"2016-08-01",7927
"14339","1302",5.93,1759,"2016-08-01",10937
"14340","1303",10.08,2459,"2016-08-01",9126
"14341","1304",4.59,2958,"2016-08-01",19727
"14342","1305",4.5,3334,"2016-08-01",19637
"14343","1306",3.81,2638,"2016-08-01",1807
"14344","1307",4.18,2105,"2016-08-01",2751
"14345","1308",7.81,2770,"2016-08-01",17615
"14346","1309",3.54,3745,"2016-08-01",19812
"14347","131",7.24,2601,"2016-08-01",8535
"14348","1310",4.65,1816,"2016-08-01",21638
"14349","1311",6.04,2663,"2016-08-01",12487
"14350","1312",7.05,3127,"2016-08-01",14650
"14351","1313",4.83,2912,"2016-08-01",16939
"14352","1314",4.69,2091,"2016-08-01",12814
"14353","1315",11.16,1896,"2016-08-01",15020
"14354","1316",8.68,2763,"2016-08-01",11212
"14355","1317",7.32,2292,"2016-08-01",23036
"14356","1318",1.94,3753,"2016-08-01",21057
"14357","1319",1.86,3127,"2016-08-01",14894
"14358","132",4.61,3512,"2016-08-01",5808
"14359","1320",0.3,3442,"2016-08-01",6853
"14360","1321",6.39,3687,"2016-08-01",17429
"14361","1322",5.72,2552,"2016-08-01",23632
"14362","1323",9.05,2565,"2016-08-01",16083
"14363","1324",8.75,3158,"2016-08-01",8323
"14364","1325",3.38,3658,"2016-08-01",9850
"14365","1326",3.92,3195,"2016-08-01",9929
"14366","1327",7.83,3440,"2016-08-01",23707
"14367","1328",5.79,2119,"2016-08-01",21005
"14368","1329",1.96,3334,"2016-08-01",12940
"14369","133",5.25,2794,"2016-08-01",7112
"14370","1330",7.6,2891,"2016-08-01",20817
"14371","1331",9.16,1965,"2016-08-01",2740
"14372","1332",10.39,2777,"2016-08-01",8600
"14373","1333",3.51,3575,"2016-08-01",18476
"14374","1334",3.1,3506,"2016-08-01",8204
"14375","1335",4.98,3932,"2016-08-01",1263
"14376","1336",4.57,2709,"2016-08-01",18374
"14377","1337",6.14,3290,"2016-08-01",10575
"14378","1338",8.92,3637,"2016-08-01",19874
"14379","1339",4.59,3687,"2016-08-01",13430
"14380","134",8.49,2805,"2016-08-01",3807
"14381","1340",11.04,3534,"2016-08-01",7342
"14382","1341",5.4,3051,"2016-08-01",16247
"14383","1342",2.57,3797,"2016-08-01",21016
"14384","1343",5.76,3057,"2016-08-01",8480
"14385","1344",6.54,3287,"2016-08-01",10371
"14386","1345",11.98,3417,"2016-08-01",21688
"14387","1346",3.85,4029,"2016-08-01",11442
"14388","1347",6.21,2749,"2016-08-01",13633
"14389","1348",0.19,1891,"2016-08-01",3215
"14390","1349",2.4,2711,"2016-08-01",13938
"14391","135",4.17,2835,"2016-08-01",8709
"14392","1350",3.79,2539,"2016-08-01",10323
"14393","1351",3.8,2824,"2016-08-01",16366
"14394","1352",0.95,2783,"2016-08-01",20648
"14395","1353",9.17,2810,"2016-08-01",4637
"14396","1354",3.79,3819,"2016-08-01",14765
"14397","1355",4.72,3835,"2016-08-01",23863
"14398","1356",9.01,3777,"2016-08-01",11680
"14399","1357",5.23,3441,"2016-08-01",18251
"14400","1358",11.05,3436,"2016-08-01",17230
"14401","1359",5.09,2687,"2016-08-01",12763
"14402","136",5.28,3174,"2016-08-01",8491
"14403","1360",2.18,2802,"2016-08-01",22694
"14404","1361",10.56,2876,"2016-08-01",12827
"14405","1362",8.08,2832,"2016-08-01",4115
"14406","1363",0.63,2890,"2016-08-01",12091
"14407","1364",13.09,2594,"2016-08-01",9231
"14408","1365",9.85,3411,"2016-08-01",432
"14409","1366",5.39,2858,"2016-08-01",15499
"14410","1367",1.52,3365,"2016-08-01",9005
"14411","1368",10.56,2778,"2016-08-01",20998
"14412","1369",5.39,3061,"2016-08-01",1129
"14413","137",8.96,2259,"2016-08-01",12860
"14414","1370",1.15,2281,"2016-08-01",8193
"14415","1371",4.63,2171,"2016-08-01",17143
"14416","1372",8.3,3486,"2016-08-01",18169
"14417","1373",4.59,2963,"2016-08-01",6952
"14418","1374",2.79,2823,"2016-08-01",17983
"14419","1375",8.28,3313,"2016-08-01",23574
"14420","1376",1.02,2821,"2016-08-01",5947
"14421","1377",1.65,2975,"2016-08-01",7240
"14422","1378",3.76,2183,"2016-08-01",15562
"14423","1379",9.03,2930,"2016-08-01",16579
"14424","138",2.71,2351,"2016-08-01",16530
"14425","1380",6.42,3025,"2016-08-01",17298
"14426","1381",0.24,1827,"2016-08-01",1204
"14427","1382",11.02,3677,"2016-08-01",533
"14428","1383",2.95,2626,"2016-08-01",19926
"14429","1384",7.95,2788,"2016-08-01",6178
"14430","1385",4.3,4045,"2016-08-01",17931
"14431","1386",4.92,2505,"2016-08-01",15622
"14432","1387",7.34,3223,"2016-08-01",16340
"14433","1388",0.91,2302,"2016-08-01",5439
"14434","1389",1.98,2779,"2016-08-01",5661
"14435","139",9.23,2043,"2016-08-01",6092
"14436","1390",0.71,3103,"2016-08-01",3104
"14437","1391",7.45,3552,"2016-08-01",10116
"14438","1392",5.83,2471,"2016-08-01",11092
"14439","1393",6.29,3513,"2016-08-01",17821
"14440","1394",3.07,2866,"2016-08-01",2340
"14441","1395",0.82,2402,"2016-08-01",14595
"14442","1396",3.56,2275,"2016-08-01",16069
"14443","1397",6.61,3326,"2016-08-01",16113
"14444","1398",7.31,3433,"2016-08-01",2445
"14445","1399",7.99,3456,"2016-08-01",8970
"14446","14",3.94,2358,"2016-08-01",13647
"14447","140",7.97,3891,"2016-08-01",13533
"14448","1400",6.35,2714,"2016-08-01",5288
"14449","1401",4.6,2400,"2016-08-01",1367
"14450","1402",8.54,3345,"2016-08-01",11745
"14451","1403",8.32,2672,"2016-08-01",3225
"14452","1404",4.56,3125,"2016-08-01",13805
"14453","1405",5.2,2437,"2016-08-01",14901
"14454","1406",2.75,3045,"2016-08-01",11000
"14455","1407",6.41,2755,"2016-08-01",19894
"14456","1408",5.35,3636,"2016-08-01",18024
"14457","1409",4.2,3135,"2016-08-01",13700
"14458","141",9.72,2763,"2016-08-01",11553
"14459","1410",9.4,3174,"2016-08-01",5436
"14460","1411",5.76,3489,"2016-08-01",2384
"14461","1412",9.4,3164,"2016-08-01",4287
"14462","1413",13.28,2657,"2016-08-01",24
"14463","1414",8.25,3142,"2016-08-01",14047
"14464","1415",6.13,3171,"2016-08-01",8331
"14465","1416",8.42,2443,"2016-08-01",5632
"14466","1417",7.51,3313,"2016-08-01",16366
"14467","1418",7.37,2503,"2016-08-01",6481
"14468","1419",4.74,3495,"2016-08-01",595
"14469","142",3.05,3040,"2016-08-01",15554
"14470","1420",3.9,2470,"2016-08-01",16643
"14471","1421",6.42,2048,"2016-08-01",16938
"14472","1422",7.7,2195,"2016-08-01",23581
"14473","1423",3.14,2653,"2016-08-01",7455
"14474","1424",5.75,2445,"2016-08-01",12940
"14475","1425",9.91,3103,"2016-08-01",19283
"14476","1426",3.53,2441,"2016-08-01",6164
"14477","1427",3.41,2785,"2016-08-01",3982
"14478","1428",4.36,3728,"2016-08-01",11162
"14479","1429",3.84,3251,"2016-08-01",5906
"14480","143",4.34,2919,"2016-08-01",5298
"14481","1430",9.35,3092,"2016-08-01",14719
"14482","1431",5.06,3232,"2016-08-01",19619
"14483","1432",4.76,2574,"2016-08-01",21622
"14484","1433",0.91,2000,"2016-08-01",3708
"14485","1434",8.31,3183,"2016-08-01",18456
"14486","1435",7.78,2988,"2016-08-01",9313
"14487","1436",5.88,2672,"2016-08-01",2841
"14488","1437",7.17,3908,"2016-08-01",20937
"14489","1438",6.78,3146,"2016-08-01",13899
"14490","1439",8.31,2106,"2016-08-01",14370
"14491","144",8.9,2785,"2016-08-01",21631
"14492","1440",0.45,2764,"2016-08-01",13569
"14493","1441",7.08,3294,"2016-08-01",18968
"14494","1442",5.4,3380,"2016-08-01",21122
"14495","1443",1.7,2899,"2016-08-01",12547
"14496","1444",4.26,2083,"2016-08-01",22089
"14497","1445",2.48,2710,"2016-08-01",6663
"14498","1446",5.96,3644,"2016-08-01",22357
"14499","1447",8,3290,"2016-08-01",12465
"14500","1448",7.89,2662,"2016-08-01",32
"14501","1449",6.19,2467,"2016-08-01",5889
"14502","145",6.42,3082,"2016-08-01",2183
"14503","1450",10.01,2364,"2016-08-01",9688
"14504","1451",7.99,2867,"2016-08-01",11849
"14505","1452",11.32,2128,"2016-08-01",20096
"14506","1453",1.55,2569,"2016-08-01",159
"14507","1454",5.03,1652,"2016-08-01",20937
"14508","1455",2.58,2702,"2016-08-01",23193
"14509","1456",8,2578,"2016-08-01",4143
"14510","1457",1.03,3376,"2016-08-01",23178
"14511","1458",5.7,2930,"2016-08-01",14806
"14512","1459",5.22,3320,"2016-08-01",2132
"14513","146",8,3525,"2016-08-01",2908
"14514","1460",9.73,2036,"2016-08-01",13594
"14515","1461",4.91,3375,"2016-08-01",7581
"14516","1462",6.44,2238,"2016-08-01",10083
"14517","1463",6.88,3757,"2016-08-01",22269
"14518","1464",9.17,1995,"2016-08-01",22201
"14519","1465",5.78,3174,"2016-08-01",22406
"14520","1466",4.17,3288,"2016-08-01",4908
"14521","1467",7.67,3021,"2016-08-01",18535
"14522","1468",7.33,3788,"2016-08-01",6583
"14523","1469",4.91,3139,"2016-08-01",1886
"14524","147",6.59,3284,"2016-08-01",14611
"14525","1470",6.51,2845,"2016-08-01",5052
"14526","1471",10.19,2730,"2016-08-01",21027
"14527","1472",3.29,2631,"2016-08-01",23508
"14528","1473",4.03,2727,"2016-08-01",8784
"14529","1474",3.26,3387,"2016-08-01",19008
"14530","1475",4.62,2585,"2016-08-01",13585
"14531","1476",5.58,2562,"2016-08-01",11341
"14532","1477",3.88,2941,"2016-08-01",5056
"14533","1478",6.99,2457,"2016-08-01",10989
"14534","1479",7.38,2675,"2016-08-01",6331
"14535","148",1.31,3294,"2016-08-01",14126
"14536","1480",9.62,2885,"2016-08-01",19215
"14537","1481",3.3,2904,"2016-08-01",6671
"14538","1482",4.69,3565,"2016-08-01",12597
"14539","1483",10.82,3024,"2016-08-01",4415
"14540","1484",1.03,2762,"2016-08-01",18633
"14541","1485",10.35,2518,"2016-08-01",3747
"14542","1486",5.11,3079,"2016-08-01",10600
"14543","1487",6.07,3703,"2016-08-01",11414
"14544","1488",4.98,3023,"2016-08-01",11665
"14545","1489",6.67,2412,"2016-08-01",15583
"14546","149",4.2,1864,"2016-08-01",17096
"14547","1490",11.4,1926,"2016-08-01",4448
"14548","1491",6.65,2237,"2016-08-01",15563
"14549","1492",7.27,2970,"2016-08-01",21443
"14550","1493",9.75,2885,"2016-08-01",14669
"14551","1494",5.24,2480,"2016-08-01",1509
"14552","1495",4.33,2798,"2016-08-01",12971
"14553","1496",5.41,3153,"2016-08-01",14416
"14554","1497",4.38,3780,"2016-08-01",15106
"14555","1498",6.83,3313,"2016-08-01",1814
"14556","1499",5.46,3030,"2016-08-01",7337
"14557","15",8.52,3051,"2016-08-01",10963
"14558","150",8.34,3163,"2016-08-01",14598
"14559","1500",9.53,2933,"2016-08-01",16080
"14560","1501",5.72,1743,"2016-08-01",10287
"14561","1502",8.32,2380,"2016-08-01",17335
"14562","1503",5.8,1759,"2016-08-01",17834
"14563","1504",7.91,2529,"2016-08-01",4849
"14564","1505",3.08,2395,"2016-08-01",10038
"14565","1506",9.26,2776,"2016-08-01",9575
"14566","1507",3.31,3485,"2016-08-01",14477
"14567","1508",1.64,2410,"2016-08-01",6777
"14568","1509",4.1,2081,"2016-08-01",2038
"14569","151",3.21,3075,"2016-08-01",599
"14570","1510",8.28,2615,"2016-08-01",1826
"14571","1511",1.18,2480,"2016-08-01",23849
"14572","1512",8.74,2869,"2016-08-01",16512
"14573","1513",7.57,3948,"2016-08-01",7227
"14574","1514",10.55,2597,"2016-08-01",2905
"14575","1515",3.18,2769,"2016-08-01",5052
"14576","1516",4.49,2492,"2016-08-01",20521
"14577","1517",1.68,2564,"2016-08-01",8405
"14578","1518",1.36,2886,"2016-08-01",10406
"14579","1519",6.88,3853,"2016-08-01",5046
"14580","152",7.21,2555,"2016-08-01",15459
"14581","1520",8.48,3140,"2016-08-01",1198
"14582","1521",6.52,3318,"2016-08-01",18630
"14583","1522",11.2,2883,"2016-08-01",21529
"14584","1523",1.56,3136,"2016-08-01",22128
"14585","1524",4.09,2855,"2016-08-01",20912
"14586","1525",13.13,3250,"2016-08-01",8155
"14587","1526",4.31,3869,"2016-08-01",22101
"14588","1527",7.83,3396,"2016-08-01",22582
"14589","1528",7.55,3240,"2016-08-01",15676
"14590","1529",8.5,3383,"2016-08-01",5284
"14591","153",9.12,2892,"2016-08-01",7554
"14592","1530",3.95,3066,"2016-08-01",5059
"14593","1531",0.31,3130,"2016-08-01",20565
"14594","1532",8.05,2961,"2016-08-01",7075
"14595","1533",9.97,2688,"2016-08-01",7061
"14596","1534",4.38,2817,"2016-08-01",12965
"14597","1535",8.76,2615,"2016-08-01",17827
"14598","1536",0.76,2653,"2016-08-01",17443
"14599","1537",4.67,2854,"2016-08-01",19341
"14600","1538",9.09,3414,"2016-08-01",7096
"14601","1539",1.32,3652,"2016-08-01",11522
"14602","154",4.13,2687,"2016-08-01",12
"14603","1540",1.84,2561,"2016-08-01",21955
"14604","1541",4.03,2599,"2016-08-01",5722
"14605","1542",7.89,3210,"2016-08-01",1644
"14606","1543",7.28,2558,"2016-08-01",21365
"14607","1544",3.68,3630,"2016-08-01",21803
"14608","1545",7.3,2526,"2016-08-01",16390
"14609","1546",5.26,3297,"2016-08-01",19687
"14610","1547",4.11,2301,"2016-08-01",15556
"14611","1548",4.49,2153,"2016-08-01",11804
"14612","1549",10.52,2492,"2016-08-01",8500
"14613","155",4.31,2411,"2016-08-01",4540
"14614","1550",0.89,2180,"2016-08-01",23593
"14615","1551",5.05,3085,"2016-08-01",4328
"14616","1552",3.1,1966,"2016-08-01",8082
"14617","1553",4.84,2926,"2016-08-01",7736
"14618","1554",5.82,2702,"2016-08-01",8551
"14619","1555",7.23,2540,"2016-08-01",19504
"14620","1556",10.39,1634,"2016-08-01",393
"14621","1557",5.94,3466,"2016-08-01",19990
"14622","1558",7.54,2901,"2016-08-01",10794
"14623","1559",7.55,2955,"2016-08-01",21113
"14624","156",9.32,2844,"2016-08-01",18144
"14625","1560",1.95,2401,"2016-08-01",2363
"14626","1561",6.07,3132,"2016-08-01",6864
"14627","1562",1.14,2611,"2016-08-01",2101
"14628","1563",4.99,2768,"2016-08-01",13555
"14629","1564",9.47,3366,"2016-08-01",21244
"14630","1565",6.18,2778,"2016-08-01",13379
"14631","1566",6.72,2239,"2016-08-01",834
"14632","1567",5.04,2239,"2016-08-01",16665
"14633","1568",9.34,3315,"2016-08-01",17385
"14634","1569",6.47,2780,"2016-08-01",944
"14635","157",5.74,2502,"2016-08-01",7553
"14636","1570",1.05,3195,"2016-08-01",17729
"14637","1571",8.89,2848,"2016-08-01",3110
"14638","1572",8.77,3574,"2016-08-01",4234
"14639","1573",8.84,2511,"2016-08-01",2715
"14640","1574",1.65,2050,"2016-08-01",4303
"14641","1575",3.03,2737,"2016-08-01",2565
"14642","1576",8.45,2068,"2016-08-01",19102
"14643","1577",4.6,2920,"2016-08-01",532
"14644","1578",3.86,3051,"2016-08-01",16006
"14645","1579",10.07,3226,"2016-08-01",15429
"14646","158",4.07,2850,"2016-08-01",11976
"14647","1580",8.98,3418,"2016-08-01",23535
"14648","1581",7.7,3429,"2016-08-01",5588
"14649","1582",7.28,2575,"2016-08-01",6210
"14650","1583",10.34,2806,"2016-08-01",9132
"14651","1584",5.5,3574,"2016-08-01",16912
"14652","1585",2.2,3388,"2016-08-01",16395
"14653","1586",2.32,3823,"2016-08-01",16025
"14654","1587",11.51,2209,"2016-08-01",1496
"14655","1588",3.66,1853,"2016-08-01",13885
"14656","1589",6.6,2507,"2016-08-01",23857
"14657","159",14.9,3040,"2016-08-01",15966
"14658","1590",6.11,4008,"2016-08-01",6108
"14659","1591",9.04,2981,"2016-08-01",16925
"14660","1592",7.56,3020,"2016-08-01",15772
"14661","1593",4.64,3426,"2016-08-01",13463
"14662","1594",3.22,2417,"2016-08-01",20476
"14663","1595",4.04,3593,"2016-08-01",21499
"14664","1596",9.21,3470,"2016-08-01",15142
"14665","1597",3.57,2638,"2016-08-01",1338
"14666","1598",6.37,3130,"2016-08-01",4076
"14667","1599",8.64,2423,"2016-08-01",16446
"14668","16",3.08,2361,"2016-08-01",23297
"14669","160",10.21,2684,"2016-08-01",1591
"14670","1600",7.93,2870,"2016-08-01",6110
"14671","1601",7.71,2837,"2016-08-01",9681
"14672","1602",2.48,2586,"2016-08-01",18978
"14673","1603",6.5,2356,"2016-08-01",3239
"14674","1604",4.51,3565,"2016-08-01",10240
"14675","1605",11.91,2668,"2016-08-01",22306
"14676","1606",7.25,2872,"2016-08-01",8484
"14677","1607",6.94,3652,"2016-08-01",17250
"14678","1608",4.66,3230,"2016-08-01",12702
"14679","1609",7.65,3268,"2016-08-01",591
"14680","161",9.69,4060,"2016-08-01",15713
"14681","1610",2.07,2717,"2016-08-01",420
"14682","1611",5.5,2769,"2016-08-01",4141
"14683","1612",2.7,2633,"2016-08-01",8604
"14684","1613",2.97,3606,"2016-08-01",14550
"14685","1614",5.68,2279,"2016-08-01",82
"14686","1615",10.13,3013,"2016-08-01",22339
"14687","1616",1.89,3301,"2016-08-01",14781
"14688","1617",5.16,2335,"2016-08-01",18933
"14689","1618",5.73,2323,"2016-08-01",4578
"14690","1619",0.8,3496,"2016-08-01",5583
"14691","162",3.18,3627,"2016-08-01",15177
"14692","1620",6.59,3059,"2016-08-01",12299
"14693","1621",10.54,2945,"2016-08-01",12446
"14694","1622",13.92,2684,"2016-08-01",15358
"14695","1623",4.38,2755,"2016-08-01",13185
"14696","1624",8.28,2632,"2016-08-01",1698
"14697","1625",4.33,3604,"2016-08-01",17584
"14698","1626",8.22,3302,"2016-08-01",16378
"14699","1627",6.65,3094,"2016-08-01",6547
"14700","1628",9.47,3728,"2016-08-01",10540
"14701","1629",9.19,1935,"2016-08-01",2191
"14702","163",13.11,2188,"2016-08-01",23029
"14703","1630",5.91,2981,"2016-08-01",4445
"14704","1631",5.78,2784,"2016-08-01",16012
"14705","1632",7.1,3462,"2016-08-01",861
